OrderID,OrderDate,Category,SubCategory,Region,Segment,Quantity,Sales,Profit
ORD-4500,2024-06-12,Office Supplies,Pens,South,Home Office,6,278.56,42.06
ORD-4725,2024-06-12,Office Supplies,Pens,East,Corporate,2,78.5,13.66
ORD-4472,2024-06-12,Technology,Printers,East,Corporate,3,1325.41,219.96
ORD-3865,2024-06-12,Office Supplies,Paper,East,Home Office,3,108.3,24.43
ORD-4241,2024-06-12,Furniture,Chairs,South,Home Office,4,1344.12,197.06
ORD-6889,2024-06-12,Technology,Monitors,South,Corporate,7,3285.95,610.88
ORD-6620,2024-06-12,Office Supplies,Paper,South,Home Office,6,283.46,56.77
ORD-5777,2024-06-12,Office Supplies,Storage,South,Consumer,3,121.04,25.52
ORD-4147,2024-06-12,Office Supplies,Storage,West,Consumer,4,128.78,24.8
ORD-6704,2024-06-13,Office Supplies,Paper,West,Corporate,5,182.43,46.47
ORD-6713,2024-06-13,Furniture,Bookcases,Central,Consumer,3,903.63,122.0
ORD-4629,2024-06-13,Technology,Printers,East,Consumer,1,367.66,45.69
ORD-4487,2024-06-13,Furniture,Chairs,West,Consumer,4,998.97,125.44
ORD-6325,2024-06-13,Technology,Printers,West,Consumer,5,2624.94,297.53
ORD-6057,2024-06-13,Office Supplies,Paper,West,Consumer,3,106.49,18.24
ORD-6501,2024-06-13,Office Supplies,Storage,East,Home Office,7,290.78,71.2
ORD-1305,2024-06-13,Technology,Printers,West,Home Office,1,454.21,55.62
ORD-3945,2024-06-13,Office Supplies,Paper,Central,Corporate,6,241.47,59.22
ORD-3269,2024-06-13,Office Supplies,Storage,West,Home Office,2,80.74,-9.57
ORD-4446,2024-06-14,Technology,Accessories,West,Corporate,4,1642.19,304.6
ORD-4300,2024-06-14,Furniture,Desks,South,Consumer,7,1970.67,177.98
ORD-3680,2024-06-14,Office Supplies,Storage,West,Corporate,2,69.16,17.74
ORD-3026,2024-06-14,Office Supplies,Paper,West,Corporate,7,317.12,80.17
ORD-3428,2024-06-14,Office Supplies,Storage,South,Consumer,6,260.92,40.83
ORD-1740,2024-06-14,Office Supplies,Storage,West,Consumer,2,74.95,15.03
ORD-1360,2024-06-15,Office Supplies,Pens,Central,Consumer,4,134.36,36.89
ORD-6752,2024-06-15,Office Supplies,Binders,West,Home Office,1,43.13,7.92
ORD-5418,2024-06-15,Office Supplies,Pens,East,Corporate,7,298.46,82.39
ORD-5169,2024-06-15,Office Supplies,Paper,East,Corporate,6,234.67,63.76
ORD-6510,2024-06-15,Furniture,Tables,South,Corporate,3,1004.69,111.88
ORD-3311,2024-06-15,Office Supplies,Paper,West,Corporate,6,253.84,48.41
ORD-2045,2024-06-15,Office Supplies,Storage,South,Corporate,1,39.58,5.27
ORD-5075,2024-06-15,Office Supplies,Binders,West,Corporate,5,168.88,43.39
ORD-4018,2024-06-16,Technology,Accessories,South,Home Office,5,2438.83,286.48
ORD-2176,2024-06-16,Furniture,Tables,West,Consumer,7,2440.99,291.97
ORD-6483,2024-06-16,Office Supplies,Binders,West,Corporate,4,182.27,25.51
ORD-4634,2024-06-16,Technology,Printers,West,Home Office,3,1600.84,340.46
ORD-3426,2024-06-16,Technology,Accessories,South,Consumer,4,2076.41,469.41
ORD-3862,2024-06-16,Furniture,Desks,Central,Consumer,4,1241.03,186.77
ORD-2038,2024-06-16,Technology,Accessories,South,Home Office,3,1221.76,140.01
ORD-6888,2024-06-16,Office Supplies,Pens,South,Home Office,4,133.9,33.62
ORD-4886,2024-06-16,Office Supplies,Binders,East,Corporate,2,76.58,16.42
ORD-6586,2024-06-17,Technology,Monitors,East,Consumer,2,755.08,112.32
ORD-4011,2024-06-17,Furniture,Bookcases,South,Corporate,3,835.12,84.12
ORD-2458,2024-06-17,Office Supplies,Pens,East,Home Office,1,35.19,8.29
ORD-2039,2024-06-17,Office Supplies,Pens,East,Corporate,6,231.94,37.78
ORD-6802,2024-06-17,Technology,Laptops,South,Consumer,5,2115.87,319.52
ORD-1768,2024-06-17,Furniture,Chairs,Central,Corporate,2,615.51,71.03
ORD-4889,2024-06-17,Furniture,Desks,Central,Consumer,5,1637.17,143.86
ORD-1521,2024-06-17,Office Supplies,Storage,South,Home Office,6,255.27,67.62
ORD-2233,2024-06-17,Furniture,Tables,South,Consumer,5,1613.4,193.01
ORD-4860,2024-06-17,Technology,Laptops,Central,Consumer,1,440.4,61.97
ORD-5209,2024-06-18,Office Supplies,Pens,West,Home Office,2,74.56,11.54
ORD-1258,2024-06-18,Technology,Laptops,South,Corporate,7,3432.64,713.32
ORD-1628,2024-06-18,Technology,Accessories,West,Corporate,3,1338.39,243.29
ORD-5881,2024-06-18,Office Supplies,Binders,South,Home Office,7,291.31,41.39
ORD-4608,2024-06-18,Office Supplies,Paper,South,Corporate,7,320.22,68.7
ORD-5848,2024-06-18,Office Supplies,Binders,West,Corporate,1,37.9,5.53
ORD-2137,2024-06-19,Furniture,Tables,South,Corporate,3,947.11,96.0
ORD-5537,2024-06-19,Technology,Accessories,East,Corporate,7,3189.5,727.37
ORD-4559,2024-06-19,Furniture,Tables,East,Corporate,4,1378.98,104.2
ORD-2993,2024-06-19,Furniture,Bookcases,West,Corporate,7,2394.03,293.67
ORD-4865,2024-06-19,Office Supplies,Paper,West,Corporate,2,93.44,18.51
ORD-1630,2024-06-19,Office Supplies,Pens,Central,Corporate,2,79.94,13.66
ORD-5078,2024-06-19,Furniture,Bookcases,Central,Corporate,6,2113.72,269.64
ORD-1917,2024-06-20,Technology,Accessories,East,Home Office,6,2953.54,438.64
ORD-1235,2024-06-20,Office Supplies,Paper,Central,Consumer,1,34.86,5.84
ORD-6233,2024-06-20,Office Supplies,Binders,Central,Home Office,5,215.1,-35.95
ORD-1552,2024-06-20,Technology,Laptops,East,Home Office,2,960.43,216.66
ORD-6776,2024-06-20,Technology,Monitors,East,Corporate,6,2169.65,313.15
ORD-1716,2024-06-20,Office Supplies,Storage,South,Home Office,6,287.22,43.97
ORD-2639,2024-06-20,Office Supplies,Binders,East,Consumer,6,258.3,53.25
ORD-1014,2024-06-21,Technology,Printers,East,Home Office,7,2659.72,434.48
ORD-2825,2024-06-21,Technology,Accessories,Central,Corporate,6,3064.31,669.8
ORD-6659,2024-06-21,Technology,Printers,Central,Corporate,3,1395.84,271.13
ORD-2390,2024-06-21,Furniture,Chairs,West,Consumer,5,1520.63,215.84
ORD-5097,2024-06-21,Technology,Printers,Central,Consumer,6,2203.67,401.16
ORD-5992,2024-06-21,Technology,Printers,Central,Corporate,2,864.26,131.65
ORD-6477,2024-06-21,Technology,Monitors,West,Home Office,7,3163.51,613.1
ORD-5230,2024-06-21,Technology,Laptops,Central,Home Office,1,448.24,85.33
ORD-5281,2024-06-21,Technology,Accessories,South,Consumer,1,485.71,99.02
ORD-4522,2024-06-21,Technology,Laptops,East,Corporate,2,898.84,182.98
ORD-4404,2024-06-21,Office Supplies,Pens,East,Consumer,1,40.17,9.74
ORD-5471,2024-06-21,Office Supplies,Storage,South,Corporate,7,244.68,55.97
ORD-1204,2024-06-21,Office Supplies,Storage,South,Corporate,7,294.84,62.19
ORD-3267,2024-06-21,Furniture,Chairs,West,Home Office,7,1757.35,161.92
ORD-6691,2024-06-22,Office Supplies,Paper,South,Consumer,3,113.48,25.96
ORD-5985,2024-06-22,Office Supplies,Storage,West,Consumer,7,305.98,75.06
ORD-2684,2024-06-22,Furniture,Desks,West,Home Office,1,329.33,46.79
ORD-2214,2024-06-22,Office Supplies,Storage,West,Home Office,2,68.16,9.72
ORD-1544,2024-06-22,Office Supplies,Pens,East,Consumer,4,176.68,36.58
ORD-6647,2024-06-22,Office Supplies,Binders,West,Consumer,2,92.9,17.37
ORD-4044,2024-06-22,Office Supplies,Binders,Central,Corporate,3,110.75,29.6
ORD-2309,2024-06-22,Technology,Laptops,East,Home Office,7,3369.31,455.01
ORD-2955,2024-06-22,Furniture,Desks,East,Corporate,4,1263.81,167.44
ORD-1820,2024-06-23,Technology,Laptops,South,Corporate,1,399.14,61.55
ORD-4632,2024-06-23,Office Supplies,Paper,East,Home Office,6,197.67,49.74
ORD-6904,2024-06-23,Furniture,Chairs,East,Corporate,7,1945.27,161.59
ORD-6062,2024-06-23,Furniture,Desks,Central,Home Office,1,315.84,42.9
ORD-2749,2024-06-23,Technology,Laptops,South,Home Office,6,3008.64,446.76
ORD-4684,2024-06-23,Furniture,Chairs,Central,Corporate,7,2483.55,354.01
ORD-2052,2024-06-24,Technology,Monitors,South,Corporate,7,3360.47,748.91
ORD-1623,2024-06-24,Technology,Accessories,South,Home Office,3,1528.05,353.1
ORD-4973,2024-06-24,Technology,Printers,East,Corporate,5,2183.82,300.59
ORD-1737,2024-06-24,Furniture,Chairs,South,Corporate,5,1725.97,229.94
ORD-3738,2024-06-24,Furniture,Desks,East,Consumer,7,2316.56,297.3
ORD-4879,2024-06-24,Technology,Accessories,East,Corporate,4,1546.3,282.48
ORD-3487,2024-06-24,Furniture,Chairs,Central,Consumer,5,1701.51,200.43
ORD-3823,2024-06-25,Furniture,Desks,Central,Consumer,6,2007.15,250.04
ORD-6766,2024-06-25,Office Supplies,Binders,East,Home Office,7,236.25,-57.57
ORD-3616,2024-06-25,Office Supplies,Binders,South,Corporate,1,40.02,10.04
ORD-1024,2024-06-25,Office Supplies,Paper,South,Corporate,6,230.29,58.71
ORD-3249,2024-06-25,Technology,Accessories,East,Home Office,6,3114.5,697.0
ORD-3975,2024-06-25,Furniture,Bookcases,East,Home Office,2,625.83,68.89
ORD-4368,2024-06-25,Technology,Monitors,Central,Consumer,6,2379.7,342.82
ORD-5625,2024-06-25,Office Supplies,Storage,West,Consumer,5,194.02,28.29
ORD-6117,2024-06-26,Office Supplies,Binders,West,Corporate,2,92.13,24.58
ORD-5691,2024-06-26,Furniture,Tables,West,Corporate,5,1698.89,153.12
ORD-4296,2024-06-26,Furniture,Bookcases,South,Consumer,3,903.83,74.64
ORD-4046,2024-06-26,Furniture,Bookcases,Central,Corporate,5,1432.18,203.41
ORD-3666,2024-06-26,Office Supplies,Binders,West,Home Office,5,186.13,42.02
ORD-4111,2024-06-26,Furniture,Chairs,South,Corporate,7,1910.99,221.55
ORD-1506,2024-06-26,Furniture,Tables,West,Corporate,6,1748.87,155.46
ORD-3909,2024-06-26,Furniture,Desks,East,Consumer,2,618.31,69.67
ORD-1227,2024-06-26,Office Supplies,Pens,South,Consumer,5,188.13,38.91
ORD-4778,2024-06-27,Office Supplies,Storage,East,Corporate,7,266.77,61.98
ORD-6632,2024-06-27,Office Supplies,Pens,East,Home Office,4,160.32,32.34
ORD-1844,2024-06-27,Furniture,Desks,East,Home Office,1,306.07,26.99
ORD-2008,2024-06-27,Technology,Laptops,South,Consumer,1,438.96,59.48
ORD-5962,2024-06-27,Office Supplies,Binders,Central,Home Office,2,77.94,-17.65
ORD-3650,2024-06-27,Office Supplies,Paper,Central,Home Office,4,165.11,31.16
ORD-5702,2024-06-27,Technology,Printers,Central,Corporate,2,985.38,198.11
ORD-6740,2024-06-27,Office Supplies,Storage,East,Consumer,3,120.02,19.34
ORD-6594,2024-06-27,Office Supplies,Binders,West,Home Office,3,137.45,32.6
ORD-1812,2024-06-27,Office Supplies,Pens,West,Consumer,6,225.41,63.31
ORD-2198,2024-06-27,Office Supplies,Storage,East,Home Office,4,185.47,25.23
ORD-4888,2024-06-27,Technology,Printers,East,Home Office,6,2785.86,636.48
ORD-1736,2024-06-28,Office Supplies,Storage,East,Consumer,5,205.63,49.78
ORD-3471,2024-06-28,Technology,Monitors,Central,Consumer,1,451.04,85.68
ORD-6576,2024-06-28,Office Supplies,Paper,South,Consumer,1,47.52,8.08
ORD-4804,2024-06-28,Technology,Accessories,East,Home Office,5,2064.62,264.11
ORD-2699,2024-06-28,Office Supplies,Binders,East,Corporate,2,94.31,18.84
ORD-1889,2024-06-28,Office Supplies,Paper,East,Home Office,4,167.33,24.11
ORD-5980,2024-06-28,Technology,Monitors,East,Corporate,2,1069.78,190.76
ORD-3600,2024-06-29,Furniture,Bookcases,South,Home Office,7,1781.68,161.45
ORD-4198,2024-06-29,Technology,Printers,East,Corporate,1,452.0,104.59
ORD-3857,2024-06-29,Furniture,Chairs,East,Home Office,2,711.71,58.69
ORD-6610,2024-06-29,Technology,Accessories,East,Home Office,7,2582.51,560.47
ORD-2652,2024-06-29,Office Supplies,Storage,West,Corporate,6,276.85,66.57
ORD-3773,2024-06-29,Office Supplies,Pens,East,Consumer,2,67.02,12.32
ORD-4451,2024-06-29,Office Supplies,Storage,Central,Corporate,3,109.64,-12.15
ORD-1451,2024-06-29,Furniture,Desks,South,Consumer,3,963.91,75.24
ORD-3015,2024-06-29,Technology,Monitors,East,Corporate,7,3535.54,461.72
ORD-2219,2024-06-29,Office Supplies,Storage,West,Consumer,3,134.46,21.86
ORD-5749,2024-06-30,Office Supplies,Storage,Central,Corporate,2,91.37,25.52
ORD-3288,2024-06-30,Furniture,Desks,South,Consumer,4,1250.91,99.43
ORD-1113,2024-06-30,Office Supplies,Binders,South,Corporate,2,88.4,16.33
ORD-3072,2024-06-30,Technology,Monitors,West,Home Office,2,838.12,177.15
ORD-1209,2024-06-30,Office Supplies,Paper,East,Corporate,4,152.28,28.47
ORD-6369,2024-07-01,Office Supplies,Paper,West,Corporate,2,42.26,7.59
ORD-2113,2024-07-01,Technology,Printers,South,Home Office,6,2596.88,399.44
ORD-4527,2024-07-01,Technology,Laptops,Central,Consumer,7,3434.77,535.4
ORD-1990,2024-07-01,Furniture,Desks,South,Home Office,7,2197.64,247.37
ORD-1043,2024-07-01,Technology,Printers,West,Home Office,4,1675.19,355.66
ORD-6687,2024-07-02,Furniture,Bookcases,West,Consumer,1,326.43,29.44
ORD-5032,2024-07-02,Office Supplies,Paper,Central,Consumer,2,51.31,-10.89
ORD-4955,2024-07-02,Technology,Accessories,Central,Corporate,2,1075.85,152.82
ORD-1635,2024-07-02,Technology,Accessories,Central,Home Office,1,428.01,49.57
ORD-5613,2024-07-02,Furniture,Chairs,East,Corporate,7,1692.97,251.41
ORD-3643,2024-07-02,Furniture,Desks,South,Corporate,3,910.01,119.38
ORD-3400,2024-07-03,Office Supplies,Storage,Central,Consumer,5,92.92,15.27
ORD-5857,2024-07-03,Technology,Printers,East,Consumer,7,3030.12,553.77
ORD-2373,2024-07-03,Furniture,Bookcases,West,Home Office,2,670.39,68.53
ORD-2861,2024-07-03,Technology,Printers,Central,Corporate,3,1340.95,278.34
ORD-4063,2024-07-03,Office Supplies,Pens,East,Corporate,1,26.31,6.55
ORD-1266,2024-07-03,Office Supplies,Storage,Central,Home Office,2,42.0,7.01
ORD-2736,2024-07-03,Furniture,Tables,East,Consumer,4,1005.72,82.5
ORD-2653,2024-07-03,Office Supplies,Paper,South,Consumer,2,40.48,5.58
ORD-5771,2024-07-03,Furniture,Desks,South,Home Office,1,251.23,20.5
ORD-4170,2024-07-03,Technology,Accessories,South,Corporate,2,947.13,113.88
ORD-2658,2024-07-04,Office Supplies,Pens,West,Consumer,2,35.75,5.0
ORD-4743,2024-07-04,Furniture,Bookcases,West,Home Office,7,1776.95,146.93
ORD-5549,2024-07-04,Technology,Accessories,West,Home Office,4,2129.25,322.81
ORD-4421,2024-07-04,Office Supplies,Pens,Central,Home Office,4,100.31,28.48
ORD-2092,2024-07-04,Office Supplies,Binders,South,Consumer,5,122.57,31.6
ORD-2115,2024-07-04,Office Supplies,Paper,South,Corporate,3,60.85,8.84
ORD-2267,2024-07-04,Technology,Printers,West,Home Office,2,831.34,102.03
ORD-4824,2024-07-05,Technology,Laptops,West,Corporate,2,854.75,132.26
ORD-1839,2024-07-05,Office Supplies,Pens,West,Home Office,7,145.52,34.93
ORD-4902,2024-07-05,Office Supplies,Storage,South,Home Office,1,23.15,3.23
ORD-6428,2024-07-05,Technology,Printers,East,Consumer,4,1760.9,257.17
ORD-5672,2024-07-05,Furniture,Tables,Central,Consumer,4,1421.56,154.03
ORD-4406,2024-07-05,Technology,Printers,South,Home Office,2,774.96,119.48
ORD-6660,2024-07-05,Office Supplies,Pens,Central,Consumer,6,149.72,-21.89
ORD-3830,2024-07-06,Technology,Laptops,West,Corporate,4,2130.98,297.87
ORD-2175,2024-07-06,Technology,Laptops,Central,Consumer,3,1135.83,184.42
ORD-1228,2024-07-06,Technology,Printers,East,Home Office,4,1828.2,269.16
ORD-2837,2024-07-06,Technology,Laptops,South,Corporate,5,1945.45,281.89
ORD-6857,2024-07-06,Office Supplies,Paper,East,Consumer,1,22.1,3.82
ORD-3502,2024-07-06,Furniture,Tables,East,Consumer,2,641.69,59.94
ORD-4228,2024-07-06,Technology,Accessories,East,Corporate,3,1198.94,206.13
ORD-4079,2024-07-07,Office Supplies,Binders,East,Consumer,4,83.92,13.66
ORD-2915,2024-07-07,Office Supplies,Binders,West,Corporate,3,75.95,19.35
ORD-3164,2024-07-07,Office Supplies,Pens,South,Consumer,7,181.78,24.34
ORD-1898,2024-07-07,Office Supplies,Pens,Central,Corporate,7,160.12,44.64
ORD-5778,2024-07-07,Technology,Monitors,East,Corporate,4,1919.54,355.98
ORD-1174,2024-07-07,Technology,Laptops,West,Home Office,1,460.77,56.49
ORD-1347,2024-07-07,Office Supplies,Paper,East,Corporate,7,181.97,48.2
ORD-3454,2024-07-07,Technology,Monitors,East,Home Office,3,1443.81,212.93
ORD-2189,2024-07-07,Office Supplies,Binders,East,Home Office,3,59.9,8.31
ORD-5073,2024-07-07,Office Supplies,Binders,Central,Consumer,4,100.83,15.18
ORD-3383,2024-07-07,Technology,Laptops,South,Corporate,4,1765.71,219.1
ORD-3128,2024-07-07,Furniture,Bookcases,East,Consumer,4,1322.89,153.15
ORD-3130,2024-07-07,Technology,Printers,West,Corporate,6,2740.35,457.98
ORD-6837,2024-07-08,Furniture,Chairs,Central,Home Office,2,550.46,76.04
ORD-2133,2024-07-08,Technology,Printers,East,Home Office,6,2700.21,577.56
ORD-1168,2024-07-08,Office Supplies,Binders,West,Corporate,5,97.69,14.04
ORD-1756,2024-07-08,Technology,Monitors,East,Consumer,3,1243.5,217.73
ORD-5968,2024-07-08,Furniture,Chairs,South,Corporate,4,1127.2,141.3
ORD-4172,2024-07-08,Office Supplies,Paper,South,Consumer,7,179.14,25.57
ORD-4810,2024-07-08,Technology,Monitors,South,Corporate,7,2808.73,411.38
ORD-2203,2024-07-08,Technology,Monitors,South,Consumer,6,2487.78,376.93
ORD-2058,2024-07-08,Office Supplies,Paper,South,Home Office,4,102.68,15.98
ORD-4840,2024-07-08,Office Supplies,Pens,West,Corporate,5,99.09,26.79
ORD-2537,2024-07-09,Technology,Laptops,West,Consumer,1,502.27,66.51
ORD-1556,2024-07-09,Technology,Accessories,East,Home Office,4,1573.73,243.83
ORD-5424,2024-07-09,Furniture,Tables,South,Home Office,7,1819.79,180.79
ORD-5483,2024-07-09,Technology,Printers,Central,Consumer,7,2651.9,603.78
ORD-6093,2024-07-09,Technology,Monitors,Central,Corporate,7,2557.01,408.43
ORD-5463,2024-07-09,Office Supplies,Pens,Central,Consumer,6,116.1,30.4
ORD-6847,2024-07-09,Technology,Monitors,East,Corporate,1,438.24,78.58
ORD-1056,2024-07-09,Furniture,Desks,East,Corporate,5,1761.99,132.66
ORD-6643,2024-07-09,Office Supplies,Paper,Central,Corporate,6,123.75,31.85
ORD-4479,2024-07-09,Furniture,Tables,West,Home Office,2,617.85,56.0
ORD-6285,2024-07-10,Office Supplies,Storage,South,Home Office,4,99.48,17.76
ORD-2538,2024-07-10,Furniture,Chairs,South,Home Office,7,2077.96,289.18
ORD-1932,2024-07-10,Office Supplies,Binders,South,Home Office,2,40.75,9.66
ORD-3005,2024-07-10,Office Supplies,Binders,West,Consumer,3,53.33,12.61
ORD-3040,2024-07-10,Technology,Monitors,West,Corporate,3,1560.14,211.58
ORD-3079,2024-07-10,Office Supplies,Binders,West,Corporate,3,75.26,-4.31
ORD-5491,2024-07-10,Technology,Monitors,Central,Corporate,1,486.62,76.23
ORD-2742,2024-07-11,Technology,Accessories,Central,Home Office,7,3470.51,495.54
ORD-4995,2024-07-11,Furniture,Desks,West,Home Office,3,1001.87,107.02
ORD-5476,2024-07-11,Technology,Monitors,Central,Corporate,5,2555.05,460.97
ORD-3653,2024-07-11,Office Supplies,Storage,West,Home Office,4,86.06,17.47
ORD-3698,2024-07-11,Technology,Laptops,Central,Corporate,7,2597.13,440.64
ORD-6104,2024-07-11,Office Supplies,Paper,West,Home Office,6,121.32,33.16
ORD-4067,2024-07-12,Technology,Printers,South,Home Office,1,416.26,75.26
ORD-5413,2024-07-12,Office Supplies,Storage,South,Consumer,6,140.52,32.56
ORD-3117,2024-07-12,Technology,Laptops,East,Home Office,7,2545.59,455.23
ORD-5186,2024-07-12,Office Supplies,Binders,Central,Corporate,2,45.6,11.51
ORD-2075,2024-07-12,Office Supplies,Pens,Central,Corporate,6,128.99,32.32
ORD-5083,2024-07-12,Office Supplies,Binders,West,Consumer,4,83.44,19.64
ORD-1553,2024-07-12,Office Supplies,Pens,South,Corporate,4,100.25,26.89
ORD-1504,2024-07-12,Office Supplies,Pens,Central,Home Office,7,134.76,32.29
ORD-4128,2024-07-12,Technology,Accessories,Central,Home Office,1,500.83,113.02
ORD-6685,2024-07-12,Technology,Laptops,Central,Home Office,1,428.78,77.66
ORD-1770,2024-07-12,Technology,Accessories,South,Corporate,5,1901.97,246.61
ORD-6313,2024-07-13,Office Supplies,Binders,West,Corporate,3,53.19,-4.99
ORD-2345,2024-07-13,Technology,Laptops,Central,Consumer,4,1840.95,263.32
ORD-5748,2024-07-13,Technology,Printers,South,Home Office,1,524.05,66.65
ORD-4549,2024-07-13,Technology,Accessories,Central,Home Office,7,3316.22,404.29
ORD-1384,2024-07-13,Technology,Printers,East,Home Office,1,458.82,62.23
ORD-1822,2024-07-13,Furniture,Tables,East,Corporate,6,1449.07,182.78
ORD-3020,2024-07-13,Technology,Printers,East,Home Office,6,2358.86,504.53
ORD-3963,2024-07-13,Technology,Accessories,Central,Corporate,2,960.06,169.01
ORD-6328,2024-07-13,Office Supplies,Storage,South,Consumer,6,138.52,35.91
ORD-5340,2024-07-14,Technology,Accessories,East,Consumer,7,3018.58,685.34
ORD-1300,2024-07-14,Technology,Accessories,South,Home Office,4,1886.18,337.27
ORD-4564,2024-07-14,Technology,Laptops,Central,Consumer,7,3745.49,740.61
ORD-2463,2024-07-14,Office Supplies,Storage,West,Consumer,6,128.23,27.0
ORD-5943,2024-07-14,Furniture,Bookcases,East,Home Office,5,1406.39,146.47
ORD-2210,2024-07-14,Technology,Printers,Central,Consumer,6,3030.26,430.89
ORD-2290,2024-07-14,Technology,Accessories,East,Consumer,4,1595.38,204.19
ORD-4332,2024-07-14,Technology,Laptops,Central,Consumer,7,2600.42,596.68
ORD-3713,2024-07-15,Office Supplies,Paper,East,Home Office,7,177.84,44.61
ORD-4998,2024-07-15,Technology,Printers,West,Corporate,3,1455.02,307.52
ORD-3540,2024-07-15,Furniture,Bookcases,Central,Corporate,3,1057.03,148.06
ORD-3463,2024-07-15,Technology,Monitors,Central,Consumer,6,3086.16,478.99
ORD-6792,2024-07-15,Office Supplies,Binders,Central,Home Office,3,68.99,18.63
ORD-1974,2024-07-15,Furniture,Bookcases,Central,Consumer,1,312.46,30.34
ORD-3882,2024-07-15,Office Supplies,Storage,Central,Home Office,7,126.41,29.82
ORD-4767,2024-07-15,Furniture,Tables,East,Consumer,2,697.55,100.37
ORD-2270,2024-07-16,Technology,Laptops,South,Consumer,2,784.68,152.88
ORD-5645,2024-07-16,Technology,Accessories,Central,Home Office,1,402.97,85.75
ORD-1603,2024-07-16,Technology,Monitors,East,Corporate,7,3765.41,870.33
